SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
Past Sale,Single Family Residential,2725 KATRINA Way,Mountain View,CA,94040,1395000,4,2,Mountain View,1994,8300,1966,2,Garage,,Sold,,,,,1395000,2013-03-08,1620000,http://www.redfin.com/CA/Mountain-View/2725-Katrina-Way-94040/home/1697000,MLSListings Inc. (MLSLI),ML81305958,Alain Pinel Realtors,N,Y,37.364301,-122.067911,false
Past Sale,Single Family Residential,2746 Saint Giles Ln,Mountain View,CA,94040,,,,94040,,,,,,,,,,,,,2013-12-17,2250000,http://www.redfin.com/CA/Mountain-View/2746-Saint-Giles-Ln-94040/home/52664157,,,,N,Y,37.364256,-122.072019,
Past Sale,Single Family Residential,3387 Lubich Dr,Mountain View,CA,94040,,4,2.5,94040,1989,,1963,,,,,,,,,,2013-06-20,1205000,http://www.redfin.com/CA/Mountain-View/3387-Lubich-Dr-94040/home/646089,,,,N,Y,37.362041,-122.063412,
Past Sale,Single Family Residential,701 Waltham St,Mountain View,CA,94040,,4,4,94040,3293,,1990,,,,,,,,,,2013-07-01,2098000,http://www.redfin.com/CA/Mountain-View/701-Waltham-St-94040/home/659887,,,,N,Y,37.363419,-122.071625,
Past Sale,Single Family Residential,2738 Saint Giles Ln,Mountain View,CA,94040,,,,94040,,,,,,,,,,,,,2013-12-06,2200000,http://www.redfin.com/CA/Mountain-View/2738-Saint-Giles-Ln-94040/home/49777603,,,,N,Y,37.364262,-122.072019,
Past Sale,Single Family Residential,101 MANSFIELD Dr,Mountain View,CA,94040,2295000,4,3,Mountain View,2590,9224,2013,2,Garage,,Sold,,,,,2295000,2013-09-20,2295000,http://www.redfin.com/CA/Mountain-View/101-Mansfield-Dr-94040/home/45462813,MLSListings Inc. (MLSLI),ML81333563,Alain Pinel Realtors,N,Y,37.364338,-122.077038,false
Past Sale,Single Family Residential,1859 Elsie Ave,Mountain View,CA,94043,,3,2,94043,1356,,1950,,,,,,,,,,2013-04-18,860000,http://www.redfin.com/CA/Mountain-View/1859-Elsie-Ave-94043/home/1801681,,,,N,Y,37.404974,-122.08791,
Past Sale,Single Family Residential,615 Leksich Ave,Mountain View,CA,94041,,4,3.5,94041,2177,,1999,,,,,,,,,,2013-04-19,1342000,http://www.redfin.com/CA/Mountain-View/615-Leksich-Ave-94041/home/1575235,,,,N,Y,37.393033,-122.094052,
Past Sale,Single Family Residential,980 San Marcos Cir,Mountain View,CA,94043,,4,2,94043,1576,,1964,,,,,,,,,,2013-05-31,1165230,http://www.redfin.com/CA/Mountain-View/980-San-Marcos-Cir-94043/home/912432,,,,N,Y,37.407979,-122.084563,
Past Sale,Single Family Residential,111 OAK HAVEN Pl,Mountain View,CA,94041,1198000,4,2.5,Mountain View,2190,4356,2000,2,Garage,,Sold,,,,,1198000,2013-05-10,1510000,http://www.redfin.com/CA/Mountain-View/111-Oak-Haven-Pl-94041/home/1348303,MLSListings Inc. (MLSLI),ML81314446,Alain Pinel Realtors,N,Y,37.396823,-122.089651,false
Past Sale,Single Family Residential,272 Palo Alto Ave,Mountain View,CA,94041,,3,2,94041,1399,,1910,,,,,,,,,,2013-07-03,1110000,http://www.redfin.com/CA/Mountain-View/272-Palo-Alto-Ave-94041/home/1239473,,,,N,Y,37.395689,-122.086483,
Past Sale,Single Family Residential,1655 Villa St,Mountain View,CA,94041,,3,2,94041,1555,,1928,,,,,,,,,,2013-09-18,1086500,http://www.redfin.com/CA/Mountain-View/1655-Villa-St-94041/home/658826,,,,N,Y,37.397472,-122.088938,
Past Sale,Single Family Residential,1930 CAPPELLETTI Ct,Mountain View,CA,94043,1099000,4,3,9739,1697,4576,2006,2,Garage,,Sold,,,,,1099000,2013-08-07,1285000,http://www.redfin.com/CA/Mountain-View/1930-Cappelletti-Ct-94043/home/12181268,MLSListings Inc. (MLSLI),ML81328477,Handel Kuang Liang Chen~ Broker,N,Y,37.405016,-122.091582,false
Past Sale,Single Family Residential,380 FRANKLIN St,Mountain View,CA,94041,1198000,3,2,Mountain View,1350,4223,1939,1,Garage,,Sold,,,,,1198000,2013-09-12,1175000,http://www.redfin.com/CA/Mountain-View/380-Franklin-St-94041/home/618674,MLSListings Inc. (MLSLI),ML81329298,Innovo Real Estate Services,N,Y,37.392546,-122.082836,false
Past Sale,Single Family Residential,530 OAK St,Mountain View,CA,94041,1598000,4,3.5,Mountain View,1944,7500,1938,1,Garage,,Sold,,,,,1598000,2013-09-11,2000000,http://www.redfin.com/CA/Mountain-View/530-Oak-St-94041/home/547413,MLSListings Inc. (MLSLI),ML81332441,Alain Pinel Realtors,N,Y,37.39098,-122.085276,false
Past Sale,Single Family Residential,1575 Mercy St,Mountain View,CA,94041,,3,2,94041,1610,,1939,,,,,,,,,,2013-11-08,1400000,http://www.redfin.com/CA/Mountain-View/1575-Mercy-St-94041/home/616229,,,,N,Y,37.39334,-122.090166,
Past Sale,Single Family Residential,780 Bond Way,Mountain View,CA,94040,,4,2.5,94040,1933,,1952,,,,,,,,,,2013-06-10,1603500,http://www.redfin.com/CA/Mountain-View/780-Bond-Way-94040/home/594264,,,,N,Y,37.372844,-122.086115,
Past Sale,Single Family Residential,1759 Begen Ave,Mountain View,CA,94040,,3,2,94040,1200,,1952,,,,,,,,,,2013-09-20,1333500,http://www.redfin.com/CA/Mountain-View/1759-Begen-Ave-94040/home/1379113,,,,N,Y,37.371563,-122.085095,
Past Sale,Single Family Residential,1060 Rose Ave,Mountain View,CA,94040,,3,2,94040,1280,,1955,,,,,,,,,,2013-09-26,1650000,http://www.redfin.com/CA/Mountain-View/1060-Rose-Ave-94040/home/1562281,,,,N,Y,37.371161,-122.092871,
Past Sale,Single Family Residential,715 SLEEPER Ave,Mountain View,CA,94040,1850000,3,2,Mountain View,1328,25075,1947,2,Garage,,Sold,,,,2013-11-07,2000000,2013-11-16,1801000,http://www.redfin.com/CA/Mountain-View/715-Sleeper-Ave-94040/home/1717662,MLSListings Inc. (MLSLI),ML81334684,Coldwell Banker Los Altos,N,Y,37.371105,-122.071422,false
Past Sale,Single Family Residential,175 Cuesta Dr,Mountain View,CA,94040,,3,2,94040,1336,,1954,,,,,,,,,,2013-11-25,1025000,http://www.redfin.com/CA/Mountain-View/175-Cuesta-Dr-94040/home/648470,,,,N,Y,37.373223,-122.078348,
Past Sale,Single Family Residential,220 Monroe Dr,Mountain View,CA,94040,,3,1,94040,1270,,1952,,,,,,,,,,2013-06-12,1150000,http://www.redfin.com/CA/Mountain-View/220-Monroe-Dr-94040/home/2121112,,,,N,Y,37.409793,-122.114185,
Past Sale,Single Family Residential,2546 Dell Ave,Mountain View,CA,94043,,3,2,94043,1216,,1959,,,,,,,,,,2012-09-05,773000,http://www.redfin.com/CA/Mountain-View/2546-Dell-Ave-94043/home/1821706,,,,N,Y,37.41147,-122.103457,
Past Sale,Single Family Residential,2352 GABRIEL Ave,Mountain View,CA,94040,825000,4,2,Mountain View,1852,7500,1952,1,Garage,,Sold,,,,,825000,2012-12-26,907500,http://www.redfin.com/CA/Mountain-View/2352-Gabriel-Ave-94040/home/12171518,MLSListings Inc. (MLSLI),ML81243412,Coldwell Banker-San Carlos,N,Y,37.403083,-122.103699,false
Past Sale,Single Family Residential,140 HORIZON Ave,Mountain View,CA,94043,855900,3,2,Mountain View,1419,6100,1970,2,Garage,,Sold,,,,2013-01-27,869900,2013-02-06,845000,http://www.redfin.com/CA/Mountain-View/140-Horizon-Ave-94043/home/1528789,MLSListings Inc. (MLSLI),ML81300280,Maxreal Property,N,Y,37.395185,-122.075728,false
Past Sale,Single Family Residential,217 Orchard Glen Ct,Mountain View,CA,94043,,3,2.5,94043,1774,,1996,,,,,,,,,,2013-02-22,985000,http://www.redfin.com/CA/Mountain-View/217-Orchard-Glen-Ct-94043/home/1750857,,,,N,Y,37.394153,-122.07068,
Past Sale,Single Family Residential,2710 Ramos Ct,Mountain View,CA,94040,,4,3,94040,2248,,1971,,,,,,,,,,2012-09-06,1495000,http://www.redfin.com/CA/Mountain-View/2710-Ramos-Ct-94040/home/1558982,,,,N,Y,37.365297,-122.064299,
Past Sale,Single Family Residential,708 Alice Ave,Mountain View,CA,94041,,3,2.5,94041,1890,,1989,,,,,,,,,,2012-10-16,935000,http://www.redfin.com/CA/Mountain-View/708-Alice-Ave-94041/home/1653634,,,,N,Y,37.38293,-122.066826,
Past Sale,Single Family Residential,775 Glenborough Dr,Mountain View,CA,94041,,4,2.5,94041,2502,,1985,,,,,,,,,,2012-11-20,1490000,http://www.redfin.com/CA/Mountain-View/775-Glenborough-Dr-94041/home/625648,,,,N,Y,37.382981,-122.063417,
Past Sale,Single Family Residential,3381 Brower Ave,Mountain View,CA,94040,,3,3,94040,2895,,1986,,,,,,,,,,2012-11-21,1710000,http://www.redfin.com/CA/Mountain-View/3381-Brower-Ave-94040/home/1822984,,,,N,Y,37.362167,-122.065584,
Past Sale,Single Family Residential,413 Hedgerow Ct,Mountain View,CA,94041,,3,2,94041,2175,,1976,,,,,,,,,,2012-12-04,1335000,http://www.redfin.com/CA/Mountain-View/413-Hedgerow-Ct-94041/home/624300,,,,N,Y,37.383036,-122.062297,
Past Sale,Single Family Residential,100 Glen Alpine Ct,Mountain View,CA,94043,,3,3,94043,2136,,1999,,,,,,,,,,2013-02-15,1009500,http://www.redfin.com/CA/Mountain-View/100-Glen-Alpine-Ct-94043/home/1432157,,,,N,Y,37.39967,-122.064822,
Past Sale,Single Family Residential,34 Dorchester Dr,Mountain View,CA,94043,,3,3,94043,2051,,2001,,,,,,,,,,2012-08-10,1060000,http://www.redfin.com/CA/Mountain-View/34-Dorchester-Dr-94043/home/621680,,,,N,Y,37.403527,-122.06028,
Past Sale,Single Family Residential,450 Del Medio Ave,Mountain View,CA,94040,,4,2,94040,1748,,1954,,,,,,,,,,2012-08-17,946000,http://www.redfin.com/CA/Mountain-View/450-Del-Medio-Ave-94040/home/12171621,,,,N,Y,37.405637,-122.115255,
Past Sale,Single Family Residential,1890 Montecito Ave,Mountain View,CA,94043,,4,2,94043,1194,,1950,,,,,,,,,,2012-08-31,850000,http://www.redfin.com/CA/Mountain-View/1890-Montecito-Ave-94043/home/809246,,,,N,Y,37.404823,-122.088378,
Past Sale,Single Family Residential,212 Lassen Ave,Mountain View,CA,94043,,3,2,94043,1280,,1955,,,,,,,,,,2012-08-31,850000,http://www.redfin.com/CA/Mountain-View/212-Lassen-Ave-94043/home/1291566,,,,N,Y,37.40633,-122.103347,
Past Sale,Single Family Residential,2350 ADELE Ave,Mountain View,CA,94043,918000,3,2,Mountain View,1389,6100,1956,2,Garage,,Sold,,,,,918000,2012-08-09,918000,http://www.redfin.com/CA/Mountain-View/2350-Adele-Ave-94043/home/1821773,MLSListings Inc. (MLSLI),ML81229839,Deleon Realty,N,Y,37.404676,-122.099092,false
Past Sale,Single Family Residential,820 San Pablo Dr,Mountain View,CA,94043,,3,2,94043,1510,,1962,,,,,,,,,,2012-12-18,807000,http://www.redfin.com/CA/Mountain-View/820-San-Pablo-Dr-94043/home/620738,,,,N,Y,37.406535,-122.073371,
Past Sale,Single Family Residential,746 SAN CARRIZO Way,Mountain View,CA,94043,760000,3,2,Mountain View,1302,6969,1962,2,Garage,,Sold,,,,2012-12-07,815000,2012-12-08,765000,http://www.redfin.com/CA/Mountain-View/746-San-Carrizo-Way-94043/home/615046,MLSListings Inc. (MLSLI),ML81240482,Intero Real Estate Services,N,Y,37.405778,-122.070803,false
Past Sale,Single Family Residential,187 Hamwood Ter,Mountain View,CA,94043,,3,3.5,94043,1612,,2007,,,,,,,,,,2013-02-27,825000,http://www.redfin.com/CA/Mountain-View/187-Hamwood-Ter-94043/home/17291945,,,,N,Y,37.405131,-122.059202,
Past Sale,Single Family Residential,1727 CHERRYTREE Ln,Mountain View,CA,94040,1075000,3,2,Mountain View,1280,6200,1954,2,Garage,,Sold,,,,,1075000,2012-06-27,1225000,http://www.redfin.com/CA/Mountain-View/1727-Cherrytree-Ln-94040/home/1749288,MLSListings Inc. (MLSLI),ML81223264,Cassidy Real Estate,N,Y,37.372717,-122.090343,false
Past Sale,Single Family Residential,1857 Golden Way,Mountain View,CA,94040,,3,2.5,94040,2200,,1965,,,,,,,,,,2012-08-17,1612000,http://www.redfin.com/CA/Mountain-View/1857-Golden-Way-94040/home/642452,,,,N,Y,37.36945,-122.090281,
Past Sale,Single Family Residential,826 TULANE Dr,Mountain View,CA,94040,1029000,3,1.5,Mountain View,1178,5130,1952,2,Garage,,Sold,,,,,1029000,2012-07-26,1150000,http://www.redfin.com/CA/Mountain-View/826-Tulane-Dr-94040/home/1321485,MLSListings Inc. (MLSLI),ML81227034,Alain Pinel Realtors,N,Y,37.376623,-122.088638,false
Past Sale,Single Family Residential,1941 Colony St,Mountain View,CA,94043,,3,1,94043,1105,,1950,,,,,,,,,,2014-04-04,798000,http://www.redfin.com/CA/Mountain-View/1941-Colony-St-94043/home/620332,,,,N,Y,37.415312,-122.08822,
Past Sale,Single Family Residential,1626 SPRING St,Mountain View,CA,94043,575000,3,2,Mountain View,1438,5885,1956,2,Garage,,Sold,,,,,575000,2012-08-23,542500,http://www.redfin.com/CA/Mountain-View/1626-Spring-St-94043/home/620221,MLSListings Inc. (MLSLI),ML81229806,Coldwell Banker Platinum Group,N,Y,37.413233,-122.082284,false
Past Sale,Single Family Residential,1874 DREW Ave,Mountain View,CA,94043,680000,3,2,Mountain View,1224,5304,1951,2,Garage,,Sold,,,,,680000,2012-08-14,670000,http://www.redfin.com/CA/Mountain-View/1874-Drew-Ave-94043/home/1784692,MLSListings Inc. (MLSLI),ML81230315,Coldwell Banker- PA Midtown,N,Y,37.408181,-122.086774,false
Past Sale,Single Family Residential,1223 Nilda Ave,Mountain View,CA,94040,1150000,3,2,Ca Mountain View,1414,5663,1954,2,Garage,,Sold,,,,,1150000,2012-09-28,1255000,http://www.redfin.com/CA/Mountain-View/1223-Nilda-Ave-94040/home/1398028,East Bay Regional Data (EBRD),40586680,Realty World-Open House Realty,N,Y,37.378803,-122.079234,false
Past Sale,Single Family Residential,470 Sierra Ave,Mountain View,CA,94041,,3,2,94041,1887,,1945,,,,,,,,,,2012-10-22,1155000,http://www.redfin.com/CA/Mountain-View/470-Sierra-Ave-94041/home/617324,,,,N,Y,37.386058,-122.078993,
Past Sale,Single Family Residential,1715 Begen Ave,Mountain View,CA,94040,,3,1,94040,998,,1952,,,,,,,,,,2012-11-05,950000,http://www.redfin.com/CA/Mountain-View/1715-Begen-Ave-94040/home/814181,,,,N,Y,37.373261,-122.085065,
Past Sale,Single Family Residential,1182 Nilda Ave,Mountain View,CA,94040,,2,2,94040,1383,,1952,,,,,,,,,,2012-10-03,1275000,http://www.redfin.com/CA/Mountain-View/1182-Nilda-Ave-94040/home/1198304,,,,N,Y,37.379591,-122.079651,
Past Sale,Single Family Residential,856 Sonia Way,Mountain View,CA,94040,,3,1,94040,1121,,1953,,,,,,,,,,2012-10-17,970000,http://www.redfin.com/CA/Mountain-View/856-Sonia-Way-94040/home/640660,,,,N,Y,37.384958,-122.086239,
Past Sale,Single Family Residential,545 SIERRA Ave,Mountain View,CA,94041,1349999,4,3,Mountain View,2115,4900,2008,1,Garage,,Sold,,,,,1349999,2012-10-01,1435000,http://www.redfin.com/CA/Mountain-View/545-Sierra-Ave-94041/home/617942,MLSListings Inc. (MLSLI),ML81235914,Intero Real Estate Services,N,Y,37.386159,-122.080119,false
Past Sale,Single Family Residential,840 Jefferson Dr,Mountain View,CA,94040,,3,1.5,94040,1349,,1952,,,,,,,,,,2012-11-07,1258000,http://www.redfin.com/CA/Mountain-View/840-Jefferson-Dr-94040/home/1751358,,,,N,Y,37.37492,-122.088989,
Past Sale,Single Family Residential,1166 Nilda Ave,Mountain View,CA,94040,,2,2,94040,1604,,1952,,,,,,,,,,2012-12-07,1175000,http://www.redfin.com/CA/Mountain-View/1166-Nilda-Ave-94040/home/645018,,,,N,Y,37.379894,-122.079689,
Past Sale,Single Family Residential,1033 Marilyn Dr,Mountain View,CA,94040,,4,2,94040,1861,,1949,,,,,,,,,,2012-12-05,1362000,http://www.redfin.com/CA/Mountain-View/1033-Marilyn-Dr-94040/home/640716,,,,N,Y,37.380649,-122.089742,
Past Sale,Single Family Residential,241 HEARTWOOD Ln,Mountain View,CA,94041,998000,3,2.5,Mountain View,1805,3049,1997,2,Garage,,Sold,,,,,998000,2013-02-13,1100000,http://www.redfin.com/CA/Mountain-View/241-Heartwood-Ln-94041/home/1466397,MLSListings Inc. (MLSLI),ML81303630,Coldwell Banker Los Altos,N,Y,37.395328,-122.08438,false
Past Sale,Single Family Residential,686 Lola Ln,Mountain View,CA,94040,,4,3,94040,1668,,1955,,,,,,,,,,2013-03-20,1325000,http://www.redfin.com/CA/Mountain-View/686-Lola-Ln-94040/home/964146,,,,N,Y,37.375704,-122.083185,
Past Sale,Single Family Residential,426 Whisman Ct,Mountain View,CA,94043,,3,2.5,94043,1584,,1988,,,,,,,,,,2013-01-25,925000,http://www.redfin.com/CA/Mountain-View/426-Whisman-Ct-94043/home/621834,,,,N,Y,37.400243,-122.059021,
Past Sale,Single Family Residential,302 Windmill Park Ln,Mountain View,CA,94043,,3,3,94043,1755,,1988,,,,,,,,,,2012-12-28,1060000,http://www.redfin.com/CA/Mountain-View/302-Windmill-Park-Ln-94043/home/1610930,,,,N,Y,37.398506,-122.076874,
Past Sale,Single Family Residential,405 Chesley Ave,Mountain View,CA,94040,,4,3.5,94040,3383,,1994,,,,,,,,,,2012-09-28,630000,http://www.redfin.com/CA/Mountain-View/405-Chesley-Ave-94040/home/649128,,,,N,Y,37.366297,-122.074745,
Past Sale,Single Family Residential,460 EUNICE Ave,Mountain View,CA,94040,1348000,3,2,Newton Manor,1887,7630,1965,2,Garage,,Sold,,,,,1348000,2012-07-02,1525000,http://www.redfin.com/CA/Mountain-View/460-Eunice-Ave-94040/home/1751571,MLSListings Inc. (MLSLI),ML81223777,RE/MAX Star Properties,N,Y,37.370033,-122.071991,false
Past Sale,Single Family Residential,2720 PAVO Ln,Mountain View,CA,94040,2375000,4,3.5,Mountain View,2925,9192,2011,2,Garage,,Sold,,,,,2375000,2012-07-03,2360000,http://www.redfin.com/CA/Mountain-View/2720-Pavo-Ln-94040/home/41395797,MLSListings Inc. (MLSLI),ML81224849,Summerhill Brokerage~ Inc.,N,Y,37.36492,-122.077405,false
Past Sale,Single Family Residential,2721 Levin Ct,Mountain View,CA,94040,,4,3,94040,1966,,1964,,,,,,,,,,2012-09-18,1270000,http://www.redfin.com/CA/Mountain-View/2721-Levin-Ct-94040/home/1799015,,,,N,Y,37.36521,-122.071564,
Past Sale,Single Family Residential,2537 Sun Mor Ave,Mountain View,CA,94040,,4,2.5,94040,2118,,1966,,,,,,,,,,2012-08-29,1490000,http://www.redfin.com/CA/Mountain-View/2537-Sun-Mor-Ave-94040/home/648919,,,,N,Y,37.36708,-122.069748,
Past Sale,Single Family Residential,138 IRIS Dr,Mountain View,CA,94041,999000,3,2.5,Wild Orchid,1844,2687,2009,2,Garage,,Sold,,,,,999000,2012-08-16,1010000,http://www.redfin.com/CA/Mountain-View/138-Iris-Dr-94041/home/17288334,MLSListings Inc. (MLSLI),ML81229745,Coldwell Banker-Menlo Park-El Camino,N,Y,37.388917,-122.072815,false
Past Sale,Single Family Residential,211 PINE Way (Unable to map),Mountain View,CA,94041,1099900,4,3.5,Station 361,1764,1553,2012,1,Garage,,Sold,,,,,1099900,2012-10-24,1099900,http://www.redfin.com/CA/Mountain-View/211-Pine-Way-94041/home/40463030,MLSListings Inc. (MLSLI),ML81229550,The Mozart Development Company,N,Y,,,false
Past Sale,Single Family Residential,3355 MILTON Ct,Mountain View,CA,94040,1698000,4,2.5,Mountain View,3051,7980,1990,1,Garage,,Sold,,,,,1698000,2012-08-24,1761000,http://www.redfin.com/CA/Mountain-View/3355-Milton-Ct-94040/home/1351151,MLSListings Inc. (MLSLI),ML81230603,Deleon Realty,N,Y,37.362988,-122.071596,false
Past Sale,Single Family Residential,3571 Wellesley Ct,Mountain View,CA,94040,,4,3,94040,1964,,1963,,,,,,,,,,2012-09-19,1677000,http://www.redfin.com/CA/Mountain-View/3571-Wellesley-Ct-94040/home/648715,,,,N,Y,37.360038,-122.076237,
Past Sale,Single Family Residential,290 Hans Ave,Mountain View,CA,94040,,3,2,94040,1248,,1955,,,,,,,,,,2012-10-30,1060000,http://www.redfin.com/CA/Mountain-View/290-Hans-Ave-94040/home/1073643,,,,N,Y,37.379372,-122.078735,
Past Sale,Single Family Residential,221 GEARY Way (Unable to map),Mountain View,CA,94041,1200900,3,3.5,Station 361,1748,1755,2012,2,Garage,,Sold,,,,,1200900,2012-10-19,1099900,http://www.redfin.com/CA/Mountain-View/221-Geary-Way-94041/home/40511083,MLSListings Inc. (MLSLI),ML81235608,The Mozart Development Company,N,Y,,,false
Past Sale,Single Family Residential,3355 Newton Dr,Mountain View,CA,94040,,4,4,94040,3293,,1990,,,,,,,,,,2014-05-15,2370000,http://www.redfin.com/CA/Mountain-View/3355-Newton-Dr-94040/home/1303667,,,,N,Y,37.362994,-122.072588,
Past Sale,Single Family Residential,22590 Eunice Ave,Mountain View,CA,94040,,3,2,94040,1894,,1954,,,,,,,,,,2012-11-16,1405000,http://www.redfin.com/CA/Mountain-View/22590-Eunice-Ave-94040/home/1628274,,,,N,Y,37.369593,-122.070511,
Past Sale,Single Family Residential,2723 Eden Ln,Mountain View,CA,94040,,4,3.5,94040,2745,,2011,,,,,,,,,,2013-02-21,2180000,http://www.redfin.com/CA/Mountain-View/2723-Eden-Ln-94040/home/40534807,,,,N,Y,37.364453,-122.074332,
Past Sale,Single Family Residential,186 Dalma Dr,Mountain View,CA,94041,,4,2,94041,1419,,1952,,,,,,,,,,2012-12-13,1000000,http://www.redfin.com/CA/Mountain-View/186-Dalma-Dr-94041/home/619602,,,,N,Y,37.385551,-122.074751,
Past Sale,Single Family Residential,170 CENTRE St,Mountain View,CA,94041,1098000,3,2.5,Mountain View,1593,3105,2002,2,Garage,,Sold,,,,,1098000,2012-11-09,1186000,http://www.redfin.com/CA/Mountain-View/170-Centre-St-94041/home/1098807,MLSListings Inc. (MLSLI),ML81239595,Oliver Luxury Real Estate,N,Y,37.383335,-122.074839,false
Past Sale,Single Family Residential,675 Mccarty Ave,Mountain View,CA,94041,,3,2,94041,1314,,1955,,,,,,,,,,2012-12-13,789000,http://www.redfin.com/CA/Mountain-View/675-Mccarty-Ave-94041/home/1316229,,,,N,Y,37.38397,-122.070514,
Past Sale,Single Family Residential,291 PINE Way #29,Mountain View,CA,94041,1119900,3,3.5,Station 361~ L.P.,1764,1641,2012,1,Garage,,Sold,,,,,1119900,2012-11-18,1119900,http://www.redfin.com/CA/Mountain-View/291-Pine-WAY-94041/unit-29/home/40623953,MLSListings Inc. (MLSLI),ML81240703,The Mozart Development Company,N,Y,37.3917326,-122.0725646,false
Past Sale,Single Family Residential,174 Centre St,Mountain View,CA,94041,,3,2.5,94041,1663,,2002,,,,,,,,,,2013-01-09,1128000,http://www.redfin.com/CA/Mountain-View/174-Centre-St-94041/home/1039385,,,,N,Y,37.383233,-122.075095,
Past Sale,Single Family Residential,344 BRYANT Ave,Mountain View,CA,94040,4400000,3,1,Mountain View,1216,40405,1953,2,Garage,,Sold,,,,,4400000,2013-02-13,4200011,http://www.redfin.com/CA/Mountain-View/344-Bryant-Ave-94040/home/685373,MLSListings Inc. (MLSLI),ML81301915,Alain Pinel Realtors,N,Y,37.361902,-122.075801,false
Past Sale,Single Family Residential,448 Nicholas Dr,Mountain View,CA,94043,,4,3,94043,2025,,1998,,,,,,,,,,2012-09-17,1284000,http://www.redfin.com/CA/Mountain-View/448-Nicholas-Dr-94043/home/1798288,,,,N,Y,37.388865,-122.058675,
Past Sale,Single Family Residential,1009 MORTON Ct,Mountain View,CA,94040,949000,4,2.5,Mountain View,1982,7395,1954,2,Garage,,Sold,,,,,949000,2012-07-06,1100000,http://www.redfin.com/CA/Mountain-View/1009-Morton-Ct-94040/home/1642383,MLSListings Inc. (MLSLI),ML81224267,Alain Pinel Realtors,N,Y,37.391879,-122.100328,false
Past Sale,Single Family Residential,291 GEARY Way (Unable to map),Mountain View,CA,94041,1249900,4,4,Station 361,1744,1768,2012,2,Garage,,Sold,,,,,1249900,2012-10-04,1298587,http://www.redfin.com/CA/Mountain-View/291-Geary-Way-94041/home/40476765,MLSListings Inc. (MLSLI),ML81231702,The Mozart Development Company,N,Y,,,false
Past Sale,Single Family Residential,576 Palo Alto Ave,Mountain View,CA,94041,,2,3,94041,1491,,1911,,,,,,,,,,2012-10-15,1405000,http://www.redfin.com/CA/Mountain-View/576-Palo-Alto-Ave-94041/home/617621,,,,N,Y,37.391697,-122.088846,
Past Sale,Single Family Residential,555 FRONT Ln,Mountain View,CA,94041,1088000,3,2.5,Mountain View,1647,2945,1996,2,Garage,,Sold,,,,,1088000,2012-10-18,1241000,http://www.redfin.com/CA/Mountain-View/555-Front-Ln-94041/home/940775,MLSListings Inc. (MLSLI),ML81237071,Coldwell Banker Los Altos,N,Y,37.393381,-122.076017,false
Past Sale,Single Family Residential,525 Front Ln,Mountain View,CA,94041,,3,2.5,94041,1635,,1996,,,,,,,,,,2013-02-12,3564000,http://www.redfin.com/CA/Mountain-View/525-Front-Ln-94041/home/1254189,,,,N,Y,37.393214,-122.07559,
Past Sale,Single Family Residential,437 Kent Dr,Mountain View,CA,94043,,4,3,94043,2025,,1998,,,,,,,,,,2012-10-30,1205000,http://www.redfin.com/CA/Mountain-View/437-Kent-Dr-94043/home/1148259,,,,N,Y,37.389604,-122.057903,
Past Sale,Single Family Residential,259 W Dana St,Mountain View,CA,94041,,3,2,94041,1299,,1920,,,,,,,,,,2012-12-13,1220000,http://www.redfin.com/CA/Mountain-View/259-W-Dana-St-94041/home/1309231,,,,N,Y,37.389829,-122.073902,
Past Sale,Single Family Residential,430 KENT Dr,Mountain View,CA,94043,1099000,4,2.5,Town Square at Whisman Station,1925,3300,1998,2,Garage,,Sold,,,,,1099000,2012-11-29,1077000,http://www.redfin.com/CA/Mountain-View/430-Kent-Dr-94043/home/1292178,MLSListings Inc. (MLSLI),ML81239660,Intero Real Estate Services,N,Y,37.390177,-122.057794,false
Past Sale,Single Family Residential,720 Pettis Ave,Mountain View,CA,94041,,3,2.5,94041,1723,,2012,,,,,,,,,,2012-12-21,1290000,http://www.redfin.com/CA/Mountain-View/720-Pettis-Ave-94041/home/40284091,,,,N,Y,37.39039,-122.090943,
Past Sale,Single Family Residential,560 View St,Mountain View,CA,94041,,4,2,94041,1595,,1915,,,,,,,,,,2012-07-27,1150000,http://www.redfin.com/CA/Mountain-View/560-View-St-94041/home/619525,,,,N,Y,37.388175,-122.080079,
Past Sale,Single Family Residential,238 Mercy St,Mountain View,CA,94041,,3,2,94041,1264,,1947,,,,,,,,,,2012-10-04,1026000,http://www.redfin.com/CA/Mountain-View/238-Mercy-St-94041/home/17294258,,,,N,Y,37.388102,-122.074519,
